supplier_id,category,region,jobs_observed,response_time_hours_raw,completion_time_hours_raw,cost_usd_raw,nte_compliance_raw,nte_successes,customer_rating_raw,ratings_observed,reopened_raw,reopened_events,historical_job_count_for_supplier,peer_response_time_hours,peer_completion_time_hours,peer_cost_usd,peer_nte_compliance,peer_customer_rating,peer_reopened,peer_jobs,peer_suppliers,category_response_time_hours,category_completion_time_hours,category_cost_usd,category_nte_compliance,category_customer_rating,category_reopened,category_jobs,category_suppliers,peer_blend_weight,comparison_level,comparison_group,comparison_label,comparison_group_suppliers,comparison_group_jobs,response_time_hours_baseline,completion_time_hours_baseline,cost_usd_baseline,nte_compliance_baseline,customer_rating_baseline,reopened_baseline,response_time_hours_raw_filled,response_time_hours_shrunk,response_time_hours_shrinkage_delta,completion_time_hours_raw_filled,completion_time_hours_shrunk,completion_time_hours_shrinkage_delta,cost_usd_raw_filled,cost_usd_shrunk,cost_usd_shrinkage_delta,nte_compliance_raw_filled,nte_compliance_shrunk,nte_compliance_shrinkage_delta,customer_rating_raw_filled,customer_rating_shrunk,customer_rating_shrinkage_delta,reopened_raw_filled,reopened_shrunk,reopened_shrinkage_delta,response_time_hours_z,response_time_hours_component_score,response_time_hours_contribution,completion_time_hours_z,completion_time_hours_component_score,completion_time_hours_contribution,cost_usd_z,cost_usd_component_score,cost_usd_contribution,nte_compliance_z,nte_compliance_component_score,nte_compliance_contribution,customer_rating_z,customer_rating_component_score,customer_rating_contribution,reopened_z,reopened_component_score,reopened_contribution,score_latent,score_performance,score_evidence_weight,score_overall,rank_overall,methodology_variant,confidence_score,confidence_label,bootstrap_score_p10,bootstrap_score_p50,bootstrap_score_p90,bootstrap_rank_p10,bootstrap_rank_p50,bootstrap_rank_p90,bootstrap_score_std,bootstrap_top_10_share,bootstrap_rank_interval_width,bootstrap_score_interval_width,score_conservative,rank_conservative,short_explanation,rank_range
SUP-035,Electrical,Atlanta,21,8.32857142857143,26.9,664.0342857142857,0.8095238095238095,17.0,4.0,18,0.14285714285714285,3.0,191.0,8.18,27.131999999999998,670.3908,0.84,3.977272727272727,0.12,25,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.75,category,category|Electrical,Electrical suppliers overall,11,83,8.053373493975904,27.280626506024092,693.1603289156626,0.8287951807228916,4.009469696969697,0.11710843373493976,8.32857142857143,8.25265475695887,-0.07591667161255877,26.9,27.005000415454923,0.10500041545492422,664.0342857142857,672.0690562525965,8.034770538310795,0.8095238095238095,0.8157403808783521,0.006216571354542566,4.0,4.0020586297760214,0.002058629776021448,0.14285714285714285,0.1345511076564322,-0.00830603520071066,-1.1407161311114893,20.0,-0.22814322622229788,0.33951224045052736,50.0,0.06790244809010547,1.5328156859411857,100.0,0.22992235289117785,0.3742546073785878,60.0,0.056138191106788166,-0.7520636723447586,20.0,-0.07520636723447587,-0.7070545120919794,30.0,-0.1414109024183959,-0.09079750378709815,49.09202496212902,0.8819171036881969,49.19924128437964,47,shrunk,0.7946848418811638,High,45.83654317572761,49.28172836119421,52.91091613046837,14.0,44.0,61.10000000000002,2.729800769366524,0.04666666666666667,47.10000000000002,7.07437295474076,45.83654317572761,53,"Compared with Electrical suppliers overall, this supplier stands out for cost efficiency and fast completion times across 21 jobs. Slower response times reduced the score.",14-62
SUP-013,HVAC,Atlanta,1,4.8,35.3,1073.7,1.0,1.0,4.0,1,0.0,0.0,10.0,7.194444444444445,33.97222222222222,811.7694444444445,0.8333333333333334,4.235294117647059,0.05555555555555555,18,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.72,category,category|HVAC,HVAC suppliers overall,14,75,6.794293333333333,32.66549333333333,805.74064,0.8389333333333333,4.215349264705882,0.08106666666666666,4.8,6.5727051851851845,1.7727051851851847,35.3,32.95821629629629,-2.3417837037037046,1073.7,835.5139022222222,-238.18609777777783,1.0,0.8535757575757575,-0.14642424242424246,4.0,4.179457720588235,0.17945772058823461,0.0,0.07369696969696969,0.07369696969696969,-0.23787034291322923,37.5,-0.047574068582645845,-0.8787563094077114,25.0,-0.1757512618815423,-1.1405427264584729,12.5,-0.17108140896877091,0.21061279903391703,43.75,0.03159191985508755,-0.13218697352034298,37.5,-0.013218697352034299,0.6279619871990245,68.75,0.1255923974398049,-0.25044111949010095,47.49558880509899,0.3779644730092272,49.05342154252083,48,shrunk,0.5701630739193018,Low,48.56128725191255,49.0927975769788,49.57223291075203,41.0,46.0,50.0,0.41161645696059856,0.0,9.0,1.010945658839475,48.56128725191255,32,"Compared with HVAC suppliers overall, this supplier stands out for a low reopen rate and strong NTE compliance across 1 jobs. Slower completion times reduced the score. Confidence is lower because the observed history is limited.",41-50
SUP-040,General,Atlanta,1,8.2,28.4,446.48,1.0,1.0,4.0,1,1.0,1.0,17.0,7.1230769230769235,34.63846153846154,496.4694871794872,0.7948717948717948,4.120689655172414,0.10256410256410256,39,6,7.4593750000000005,34.19479166666667,489.45593749999995,0.8541666666666666,4.145833333333333,0.125,96,17,1.0,category_region,category_region|General|Atlanta,General suppliers in Atlanta,6,39,7.1230769230769235,34.63846153846154,496.4694871794872,0.7948717948717948,4.120689655172414,0.10256410256410256,8.2,7.242735042735043,-0.9572649572649565,28.4,33.945299145299145,5.545299145299147,446.48,490.91509971509976,44.43509971509974,1.0,0.8135198135198135,-0.1864801864801865,4.0,4.100574712643678,0.10057471264367823,1.0,0.18414918414918413,-0.8158508158508159,-0.5351480384606085,20.0,-0.10702960769212172,1.0061699585455528,80.0,0.20123399170911058,0.04436207004141679,20.0,0.006654310506212518,0.3004266287281464,40.0,0.04506399430922196,-0.32712243485643777,70.0,-0.03271224348564378,-1.9543244628679743,0.0,-0.3908648925735949,-0.27765444722681537,47.22345552773184,0.3779644730092272,48.95056483175248,49,shrunk,0.5919368552660378,Low,48.53578188168319,48.84276983948399,49.19331695306269,43.0,47.0,50.0,0.2577359751057402,0.0,7.0,0.657535071379499,48.53578188168319,33,"Compared with General suppliers in Atlanta, this supplier stands out for fast completion times and strong NTE compliance across 1 jobs. A higher reopen rate reduced the score. Confidence is lower because the observed history is limited.",43-50
SUP-043,General,Nashville,4,8.85,38.775,615.585,0.75,3.0,4.166666666666667,3,0.0,0.0,46.0,7.990909090909091,34.95909090909091,513.8122727272728,0.8181818181818182,4.1875,0.13636363636363635,22,3,7.4593750000000005,34.19479166666667,489.45593749999995,0.8541666666666666,4.145833333333333,0.125,96,17,0.75,category,category|General,General suppliers overall,17,96,7.8580255681818185,34.76801609848485,507.72318892045456,0.8271780303030303,4.177083333333333,0.13352272727272727,8.85,8.188683712121213,-0.6613162878787868,38.775,36.1036773989899,-2.6713226010100968,615.585,543.6771259469697,-71.90787405303035,0.75,0.8051271645021645,0.05512716450216448,4.166666666666667,4.173177083333333,0.0065104166666660745,0.0,0.09537337662337662,0.09537337662337662,-0.02326227927765831,75.0,-0.004652455855531662,-0.027137586948452044,50.0,-0.005427517389690409,-1.885273915179457,0.0,-0.28279108727691854,-0.9586904573098276,25.0,-0.14380356859647414,0.3066224093871484,75.0,0.030662240938714842,1.0042125356034404,75.0,0.20084250712068807,-0.20516988105921186,47.94830118940788,0.6324555320336759,48.702391737174096,50,shrunk,0.584465021351193,Medium,45.79993867409789,48.80146838253932,51.7171294714346,22.0,48.0,62.0,2.2211429632582367,0.0,40.0,5.9171907973367155,45.79993867409789,54,"Compared with General suppliers overall, this supplier stands out for a low reopen rate and strong customer ratings across 4 jobs. Above-peer costs reduced the score.",22-62
SUP-051,General,Charlotte,5,10.2,40.739999999999995,486.73999999999995,0.8,4.0,4.0,2,0.0,0.0,63.0,9.8,40.4,477.9475,0.875,4.125,0.125,8,2,7.4593750000000005,34.19479166666667,489.45593749999995,0.8541666666666666,4.145833333333333,0.125,96,17,0.32,category,category|General,General suppliers overall,17,96,8.208375,36.180458333333334,485.77323749999994,0.8608333333333332,4.139166666666666,0.125,10.2,8.974384615384615,-1.2256153846153843,40.739999999999995,37.934128205128204,-2.8058717948717913,486.73999999999995,486.1450692307692,-0.594930769230757,0.8,0.8405555555555555,0.040555555555555456,4.0,4.099404761904762,0.09940476190476222,0.0,0.08333333333333333,0.08333333333333333,-1.0416074780531752,0.0,-0.20832149561063507,-1.3245915857911108,0.0,-0.26491831715822217,0.6612977090944696,75.0,0.09919465636417044,-0.0751377807610989,50.0,-0.011270667114164834,-1.0680485462831821,25.0,-0.10680485462831822,1.3484659708457394,100.0,0.2696931941691479,-0.22242748397802203,47.77572516021978,0.674199862463242,48.500394208939724,51,shrunk,0.6344705892708902,Medium,46.734651716036375,48.805436496122255,50.90187850323307,27.900000000000002,48.0,59.0,1.638135870971682,0.0033333333333333335,31.099999999999998,4.167226787196697,46.734651716036375,49,"Compared with General suppliers overall, this supplier stands out for a low reopen rate and cost efficiency across 5 jobs. Slower completion times reduced the score.",27-59
SUP-064,Doors,Orlando,2,6.75,24.65,521.225,0.5,1.0,3.5,2,0.0,0.0,15.0,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,33,6,5.4711864406779664,20.162711864406777,651.4357627118644,0.711864406779661,4.14,0.03389830508474576,59,9,1.0,category_region,category_region|Doors|Orlando,Doors suppliers in Orlando,6,33,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,6.75,5.611818181818182,-1.1381818181818177,24.65,19.509393939393938,-5.140606060606061,521.225,608.3121515151515,87.0871515151515,0.5,0.6641414141414143,0.16414141414141425,3.5,3.939560439560439,0.4395604395604389,0.0,0.025252525252525252,0.025252525252525252,-0.6616529064498773,20.0,-0.13233058128997546,-0.761180378428705,20.0,-0.15223607568574102,0.610630172474302,60.0,0.09159452587114529,-0.5338863989911614,30.0,-0.08008295984867421,-1.3782090678252454,0.0,-0.13782090678252454,0.2098412269809828,30.0,0.04196824539619656,-0.3689077523395733,46.31092247660427,0.5,48.15546123830214,52,shrunk,0.6217987892435778,Low,47.532366194151436,48.142885291539535,48.832716073920366,47.0,52.0,56.0,0.5258154375529055,0.0,9.0,1.3003498797689304,47.532366194151436,46,"Compared with Doors suppliers in Orlando, this supplier stands out for cost efficiency and a low reopen rate across 2 jobs. Slower completion times reduced the score. Confidence is lower because the observed history is limited.",47-56
SUP-037,Electrical,Orlando,10,8.01,26.46,865.191,0.9,9.0,4.055555555555555,9,0.1,1.0,109.0,8.02,29.69714285714286,778.8142857142857,0.7714285714285715,4.142857142857143,0.14285714285714285,35,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.75,category,category|Electrical,Electrical suppliers overall,11,83,7.933373493975903,29.204483648881244,774.4779432013769,0.7773666092943202,4.133658008658009,0.13425129087779689,8.01,7.975943775100401,-0.03405622489959903,26.46,27.67977051061389,1.2197705106138876,865.191,824.8740858672786,-40.31691413272142,0.9,0.8386833046471601,-0.0613166953528399,4.055555555555555,4.083449288806432,0.02789373325087663,0.1,0.11712564543889843,0.017125645438898426,-0.6895387752360278,30.0,-0.13790775504720557,-0.04125817706845854,40.0,-0.008251635413691708,-1.1121128635941246,20.0,-0.1668169295391187,0.8197661437702722,70.0,0.12296492156554083,-0.11119332993936548,50.0,-0.011119332993936549,-0.28250448566491787,40.0,-0.05650089713298358,-0.25763162856139527,47.423683714386044,0.7905694150420949,47.96324314111875,53,shrunk,0.7340566006472564,High,43.87236035673803,48.18778455930938,52.00955743486952,18.900000000000002,53.0,66.0,3.2699630401549733,0.043333333333333335,47.099999999999994,8.137197078131493,43.87236035673803,61,"Compared with Electrical suppliers overall, this supplier stands out for strong NTE compliance across 10 jobs. Above-peer costs reduced the score.",18-66
SUP-025,Plumbing,Denver,12,4.191666666666666,26.675,723.8125,0.75,9.0,4.0,11,0.08333333333333333,1.0,59.0,5.8,25.006666666666664,706.4504444444444,0.8222222222222222,4.1891891891891895,0.1111111111111111,45,4,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,1.0,category_region,category_region|Plumbing|Denver,Plumbing suppliers in Denver,4,45,5.8,25.006666666666664,706.4504444444444,0.8222222222222222,4.1891891891891895,0.1111111111111111,4.191666666666666,4.834999999999999,0.6433333333333326,26.675,26.007666666666665,-0.6673333333333353,723.8125,716.8676777777778,-6.9448222222222284,0.75,0.7828282828282828,0.03282828282828276,4.0,4.059121621621622,0.059121621621621934,0.08333333333333333,0.09595959595959597,0.012626262626262638,0.7925355069568593,66.66666666666666,0.15850710139137186,-1.1010237365062319,0.0,-0.2202047473012464,-0.3883179673361361,66.66666666666666,-0.05824769510042041,-1.2987945059363388,0.0,-0.1948191758904508,-1.1741621974504455,0.0,-0.11741621974504456,0.6121395570134456,66.66666666666666,0.12242791140268912,-0.3097528252431012,46.90247174756899,0.816496580927726,47.47087877256305,54,shrunk,0.779515669745602,High,45.617033046796614,48.777788327607176,52.0464184531888,19.0,48.0,62.0,2.4840032429208847,0.03,43.0,6.429385406392186,45.617033046796614,55,"Compared with Plumbing suppliers in Denver, this supplier stands out for fast response times and a low reopen rate across 12 jobs. Slower completion times reduced the score.",19-62
SUP-027,Plumbing,Denver,4,5.925,26.625,740.25,0.75,3.0,4.25,4,0.25,1.0,59.0,5.8,25.006666666666664,706.4504444444444,0.8222222222222222,4.1891891891891895,0.1111111111111111,45,4,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,1.0,category_region,category_region|Plumbing|Denver,Plumbing suppliers in Denver,4,45,5.8,25.006666666666664,706.4504444444444,0.8222222222222222,4.1891891891891895,0.1111111111111111,5.925,5.841666666666666,-0.08333333333333393,26.625,25.546111111111106,-1.0788888888888941,740.25,717.716962962963,-22.533037037037047,0.75,0.8015873015873015,0.051587301587301515,4.25,4.216216216216217,-0.03378378378378333,0.25,0.15079365079365079,-0.09920634920634921,-0.2771660488016724,33.33333333333333,-0.05543320976033448,-0.6017711874999095,33.33333333333333,-0.12035423749998192,-0.4463722731932801,33.33333333333333,-0.06695584097899202,-0.604651427776405,33.33333333333333,-0.09069771416646075,0.480308805723886,66.66666666666666,0.04803088057238861,-0.5877892221233577,33.33333333333333,-0.11755784442467154,-0.4029679662580521,45.97032033741948,0.6324555320336759,47.451406805077355,55,shrunk,0.5523505714227425,Medium,45.41952888500457,48.45550880806786,52.27970983796842,18.0,50.5,62.0,2.5355098788627863,0.023333333333333334,44.0,6.8601809529638516,45.41952888500457,57,"Compared with Plumbing suppliers in Denver, this supplier stands out for strong customer ratings across 4 jobs. Slower completion times reduced the score.",18-62
SUP-006,HVAC,Atlanta,11,8.345454545454546,35.07272727272727,764.4054545454545,0.9090909090909091,10.0,4.15,10,0.0,0.0,78.0,7.194444444444445,33.97222222222222,811.7694444444445,0.8333333333333334,4.235294117647059,0.05555555555555555,18,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.72,category,category|HVAC,HVAC suppliers overall,14,75,6.794293333333333,32.66549333333333,805.74064,0.8389333333333333,4.215349264705882,0.08106666666666666,8.345454545454546,7.692334035087719,-0.6531205103668265,35.07272727272727,34.0591550877193,-1.0135721850079733,764.4054545454545,781.8097431578947,17.404288612440155,0.9090909090909091,0.8756825396825396,-0.03340836940836944,4.15,4.171783088235293,0.021783088235292958,0.0,0.038603174603174605,0.038603174603174605,-2.1929754528548377,0.0,-0.43859509057096757,-1.3051294803894686,0.0,-0.2610258960778937,0.29086375994494745,75.0,0.043629563991742115,0.6485965968821086,87.5,0.09728948953231628,-0.1986619026587253,25.0,-0.01986619026587253,1.28596879888941,100.0,0.257193759777882,-0.3213743636127934,46.78625636387206,0.8043996665398437,47.41486569075414,56,shrunk,0.8935201018976906,High,45.581574958313276,47.2388983426065,49.12956476854421,45.900000000000006,57.0,62.0,1.429244429140538,0.0,16.099999999999994,3.5479898102309377,45.581574958313276,56,"Compared with HVAC suppliers overall, this supplier stands out for a low reopen rate and strong NTE compliance across 11 jobs. Slower response times reduced the score.",45-62
SUP-007,HVAC,Atlanta,3,4.566666666666666,35.6,729.4533333333334,0.3333333333333333,1.0,4.333333333333333,3,0.3333333333333333,1.0,15.0,7.194444444444445,33.97222222222222,811.7694444444445,0.8333333333333334,4.235294117647059,0.05555555555555555,18,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.72,category,category|HVAC,HVAC suppliers overall,14,75,6.794293333333333,32.66549333333333,805.74064,0.8389333333333333,4.215349264705882,0.08106666666666666,4.566666666666666,6.186758787878787,1.6200921212121209,35.6,33.46581333333333,-2.134186666666672,729.4533333333334,784.9350109090909,55.481677575757544,0.3333333333333333,0.7222564102564102,0.38892307692307687,4.333333333333333,4.259593290441176,-0.0737400428921573,0.3333333333333333,0.1392820512820513,-0.19405128205128203,0.43607243160796827,75.0,0.08721448632159366,-1.0753392256865424,12.5,-0.21506784513730848,0.20756427981620568,62.5,0.03113464197243085,-2.391111241672505,0.0,-0.3586666862508758,0.5619187611206882,62.5,0.05619187611206882,-0.6017548420271095,12.5,-0.12035096840542191,-0.5195444953875128,44.804555046124875,0.5773502691896257,47.00040845732031,57,shrunk,0.5538244866467928,Medium,44.768034022505496,47.41570706274585,50.508671304810065,31.0,56.0,64.0,2.1335768667563935,0.0,33.0,5.740637282304569,44.768034022505496,58,"Compared with HVAC suppliers overall, this supplier stands out for fast response times and strong customer ratings across 3 jobs. Weaker NTE compliance reduced the score.",31-64
SUP-055,General,Dallas,1,7.0,41.2,538.19,1.0,1.0,3.5,1,1.0,1.0,11.0,6.818518518518518,31.09259259259259,462.8892592592593,0.9629629629629629,4.1521739130434785,0.14814814814814814,27,6,7.4593750000000005,34.19479166666667,489.45593749999995,0.8541666666666666,4.145833333333333,0.125,96,17,1.0,category_region,category_region|General|Dallas,General suppliers in Dallas,6,27,6.818518518518518,31.09259259259259,462.8892592592593,0.9629629629629629,4.1521739130434785,0.14814814814814814,7.0,6.838683127572016,-0.16131687242798431,41.2,32.2156378600823,-8.9843621399177,538.19,471.2560082304527,-66.93399176954733,1.0,0.9663299663299664,-0.03367003367003363,3.5,4.043478260869565,0.5434782608695654,1.0,0.2255892255892256,-0.7744107744107744,-0.08733264562873781,40.0,-0.017466529125747563,-1.1387466581968644,20.0,-0.2277493316393729,-0.44361534094488736,20.0,-0.0665423011417331,0.16897330082973383,20.0,0.025345995124460074,-1.3635752043602951,0.0,-0.13635752043602953,-1.9592416746780803,0.0,-0.3918483349356161,-0.8146180221540391,41.85381977845961,0.3779644730092272,46.921033285527294,58,shrunk,0.5813498554785712,Low,47.016726337315404,47.542524502547636,47.98743688999744,52.0,55.0,58.0,0.3746158737554246,0.0,6.0,0.9707105526820357,47.016726337315404,48,"Compared with General suppliers in Dallas, this supplier stands out for balanced performance across 1 jobs. A higher reopen rate reduced the score. Confidence is lower because the observed history is limited.",52-58
SUP-016,Plumbing,Charlotte,2,6.1,36.05,807.8050000000001,1.0,2.0,3.5,2,0.5,1.0,9.0,6.08,24.725,645.286,0.7,4.029411764705882,0.15,20,3,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,0.75,category,category|Plumbing,Plumbing suppliers overall,12,116,5.853750000000001,24.8885775862069,656.4566336206896,0.7232758620689654,4.042220113851992,0.14051724137931032,6.1,5.9030000000000005,-0.19699999999999918,36.05,27.120862068965515,-8.929137931034482,807.8050000000001,686.7263068965516,-121.07869310344847,1.0,0.7693965517241379,-0.2306034482758621,3.5,3.8873000813228518,0.38730008132285176,0.5,0.2004310344827586,-0.29956896551724144,0.38426456079334576,50.0,0.07685291215866916,-1.283585353029677,0.0,-0.2567170706059354,-1.409797810103085,0.0,-0.21146967151546275,0.414559865367174,50.0,0.062183979805076096,-1.3453311812973028,0.0,-0.1345331181297303,-1.152807275032684,0.0,-0.23056145500653683,-0.69424442329392,43.0575557670608,0.5,46.528777883530395,59,shrunk,0.5871351906513901,Low,46.33073721938908,47.387236657692796,48.75920712780856,47.0,56.0,60.0,0.9839836359375285,0.0,13.0,2.42846990841948,46.33073721938908,52,"Compared with Plumbing suppliers overall, this supplier stands out for fast response times and strong NTE compliance across 2 jobs. Slower completion times reduced the score. Confidence is lower because the observed history is limited.",47-60
SUP-004,HVAC,Dallas,5,6.739999999999999,32.260000000000005,767.476,0.8,4.0,3.8,5,0.2,1.0,66.0,5.03953488372093,27.969767441860466,791.6188372093023,0.8604651162790697,4.138888888888889,0.18604651162790697,43,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,1.0,category_region,category_region|HVAC|Dallas,HVAC suppliers in Dallas,5,43,5.03953488372093,27.969767441860466,791.6188372093023,0.8604651162790697,4.138888888888889,0.18604651162790697,6.739999999999999,5.693559928443649,-1.0464400715563507,32.260000000000005,29.619856887298745,-2.64014311270126,767.476,782.3331305903399,14.85713059033992,0.8,0.8403100775193798,0.04031007751937976,3.8,3.969444444444444,0.1694444444444443,0.2,0.19069767441860463,-0.009302325581395376,-0.762728764098779,25.0,-0.1525457528197558,-0.8796078119368431,0.0,-0.17592156238736864,0.3864262632591823,75.0,0.05796393948887734,-0.8133221559805691,25.0,-0.12199832339708536,-1.3806553011898608,0.0,-0.1380655301189861,-0.32845756865532755,50.0,-0.0656915137310655,-0.5962587429653842,44.037412570346156,0.674199862463242,45.98002437500232,60,shrunk,0.7233378109285745,High,44.25104395433938,46.41378889908768,48.464881909100974,50.0,60.0,65.0,1.669717675642857,0.0,15.0,4.213837954761594,44.25104395433938,59,"Compared with HVAC suppliers in Dallas, this supplier stands out for cost efficiency across 5 jobs. Slower completion times reduced the score.",50-65
SUP-070,Pool,Denver,5,10.66,43.8,1131.9180000000001,0.8,4.0,3.7,5,0.0,0.0,74.0,9.98,43.88,1244.1680000000001,0.8,4.0,0.1,10,2,8.012676056338028,37.628169014084506,961.4967605633803,0.8028169014084507,4.206896551724138,0.1267605633802817,71,7,0.4,category,category|Pool,Pool suppliers overall,7,71,8.799605633802818,40.1289014084507,1074.5652563380281,0.8016901408450705,4.124137931034483,0.11605633802816902,10.66,9.515141928494042,-1.1448580715059578,43.8,41.54086240520043,-2.2591375947995687,1131.9180000000001,1096.624003900325,-35.29399609967504,0.8,0.8011267605633804,0.0011267605633803468,3.7,3.9120689655172414,0.2120689655172412,0.0,0.07737089201877935,0.07737089201877935,-1.4077581265435648,0.0,-0.28155162530871297,-1.5448426566698168,16.666666666666664,-0.3089685313339634,-1.089694736606897,16.666666666666664,-0.16345421049103454,-0.3207357242506905,25.0,-0.04811035863760358,-1.74177994751039,0.0,-0.174177994751039,1.574384148835701,100.0,0.31487682976714026,-0.6613858907552133,43.386141092447865,0.674199862463242,45.540937234177065,61,shrunk,0.7499199324080252,High,43.246754764827365,45.37184175683164,47.32619009545341,55.0,63.0,67.0,1.557371524476255,0.0,12.0,4.079435330626048,43.246754764827365,62,"Compared with Pool suppliers overall, this supplier stands out for a low reopen rate across 5 jobs. Slower completion times reduced the score.",55-67
SUP-034,Electrical,Orlando,4,9.15,33.55,707.89,0.75,3.0,4.25,2,0.25,1.0,65.0,8.02,29.69714285714286,778.8142857142857,0.7714285714285715,4.142857142857143,0.14285714285714285,35,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.75,category,category|Electrical,Electrical suppliers overall,11,83,7.933373493975903,29.204483648881244,774.4779432013769,0.7773666092943202,4.133658008658009,0.13425129087779689,9.15,8.338915662650601,-0.8110843373493992,33.55,30.65298909925416,-2.897010900745837,707.89,752.2819621342513,44.391962134251344,0.75,0.7695475780673716,0.019547578067371618,4.25,4.166898577612864,-0.08310142238713603,0.25,0.16732235062699777,-0.08267764937300223,-1.2813645690015463,0.0,-0.25627291380030925,-1.7190350843350102,0.0,-0.34380701686700205,0.14439669644482983,50.0,0.021659504466724475,-0.5227290010722553,30.0,-0.07840935016083829,0.5458866707383837,80.0,0.05458866707383837,-1.505485675381397,0.0,-0.30109713507627944,-0.9033382443638661,40.96661755636134,0.6324555320336759,44.286787300544844,62,shrunk,0.67931983645565,Medium,44.06293485131164,45.510197153205226,47.27380834860379,56.0,62.0,66.0,1.3216261614150127,0.0,10.0,3.210873497292148,44.06293485131164,60,"Compared with Electrical suppliers overall, this supplier stands out for strong customer ratings across 4 jobs. Slower completion times reduced the score.",56-66
SUP-032,Electrical,Orlando,21,7.809523809523809,30.504761904761907,751.1919047619048,0.7142857142857143,15.0,4.176470588235294,17,0.14285714285714285,3.0,134.0,8.02,29.69714285714286,778.8142857142857,0.7714285714285715,4.142857142857143,0.14285714285714285,35,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.75,category,category|Electrical,Electrical suppliers overall,11,83,7.933373493975903,29.204483648881244,774.4779432013769,0.7773666092943202,4.133658008658009,0.13425129087779689,7.809523809523809,7.843689239717491,0.034165430193681345,30.504761904761907,30.14606445486379,-0.35869744989811636,751.1919047619048,757.6156395038281,6.42373474192334,0.7142857142857143,0.734634390094942,0.020348675809227723,4.176470588235294,4.166740456513184,-0.00973013172211079,0.14285714285714285,0.14008106157348285,-0.002776081283659998,-0.4738977075204038,40.0,-0.09477954150408076,-1.432979270836471,10.0,-0.2865958541672942,0.05207515713177742,40.0,0.007811273569766613,-1.2006821761194342,20.0,-0.18010232641791513,0.5446416246298883,70.0,0.05446416246298883,-0.8417850605454923,20.0,-0.16835701210909848,-0.6675592981656331,43.32440701834367,0.8819171036881969,44.112680372216396,63,shrunk,0.8589736379353774,High,42.02648984511019,45.564467934446334,49.271983194429595,44.0,62.0,68.0,2.7337528399001116,0.0,24.0,7.245493349319403,42.02648984511019,66,"Compared with Electrical suppliers overall, this supplier stands out for strong customer ratings across 21 jobs. Slower completion times reduced the score.",44-68
SUP-059,Doors,Orlando,6,6.416666666666667,23.616666666666664,700.8683333333333,0.5,3.0,3.875,4,0.0,0.0,78.0,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,33,6,5.4711864406779664,20.162711864406777,651.4357627118644,0.711864406779661,4.14,0.03389830508474576,59,9,1.0,category_region,category_region|Doors|Orlando,Doors suppliers in Orlando,6,33,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,6.416666666666667,5.794155844155845,-0.6225108225108222,23.616666666666664,20.535281385281387,-3.081385281385277,700.8683333333333,660.4201082251083,-40.448225108225074,0.5,0.6231060606060607,0.12310606060606066,3.875,4.0085470085470085,0.13354700854700852,0.0,0.01893939393939394,0.01893939393939394,-1.157886389046225,0.0,-0.231577277809245,-1.4713548556144878,0.0,-0.2942709711228976,-1.234885431706305,20.0,-0.18523281475594575,-1.2546184479116413,0.0,-0.18819276718674618,-0.810106006399822,20.0,-0.08101060063998221,0.5606022222277871,80.0,0.11212044444555742,-0.8681639870692592,41.31836012930741,0.7071067811865476,43.86115357561377,64,shrunk,0.7661350400143873,High,42.972909257635045,44.409286464542,46.78797668476775,58.0,65.0,67.0,1.6274520378994402,0.0,9.0,3.8150674271327034,42.972909257635045,63,"Compared with Doors suppliers in Orlando, this supplier stands out for a low reopen rate across 6 jobs. Slower completion times reduced the score.",58-67
